event_name,date,latitude,longitude,rainfall_mm,antecedent_7day_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,soil_moisture,elevation_m,river_discharge_m3s,flood_nearby,landslide_occurred
India_HP_Mandi_2023,2023-08-19,31.72,76.93,7.8,62.800000000000004,30.4,23.6,94,5.2,7.0,3.62,0.343,769.0,539.75,0,1
India_HP_Mandi_2023,2023-08-20,31.72,76.93,1.0,62.800000000000004,30.5,22.8,92,6.5,6.0,4.39,0.327,769.0,531.11,0,1
India_HP_Mandi_2023,2023-08-21,31.72,76.93,4.2,62.800000000000004,30.4,23.6,93,5.5,13.0,4.34,0.333,769.0,527.45,0,1
India_HP_Mandi_2023,2023-08-22,31.72,76.93,15.0,62.800000000000004,29.1,23.4,98,6.9,17.0,3.54,0.377,769.0,526.23,0,1
India_HP_Mandi_2023,2023-08-23,31.72,76.93,57.1,62.800000000000004,26.0,23.1,97,8.4,23.0,1.29,0.425,769.0,527.45,0,1
India_HP_Mandi_2023,2023-08-24,31.72,76.93,10.6,62.800000000000004,29.0,22.3,98,6.4,15.0,3.16,0.417,769.0,532.33,0,1
India_HP_Mandi_2023,2023-08-25,31.72,76.93,6.5,62.800000000000004,30.6,20.8,96,7.8,7.0,4.76,0.386,769.0,534.8,0,1
India_HP_Mandi_2023,2023-08-26,31.72,76.93,0.8,62.800000000000004,28.8,20.2,98,6.3,4.0,3.1,0.366,769.0,675.08,0,1
India_HP_Mandi_2023,2023-08-27,31.72,76.93,0.6,62.800000000000004,29.4,19.9,98,7.7,3.0,4.65,0.347,769.0,646.14,0,1
India_HP_Mandi_2023,2023-08-28,31.72,76.93,0.1,62.800000000000004,29.9,18.9,95,6.4,1.0,4.81,0.33,769.0,619.87,0,1
India_HP_Mandi_2023,2023-08-29,31.72,76.93,0.0,62.800000000000004,30.8,18.9,90,8.9,0.0,5.01,0.311,769.0,604.34,0,1
India_HP_Mandi_2023,2023-08-30,31.72,76.93,0.0,62.800000000000004,30.7,19.1,91,6.6,0.0,4.63,0.295,769.0,590.56,0,1
India_HP_Mandi_2023,2023-08-31,31.72,76.93,0.4,62.800000000000004,31.2,19.0,96,6.3,3.0,4.77,0.284,769.0,579.76,0,1
India_HP_Mandi_2023,2023-09-01,31.72,76.93,2.6,62.800000000000004,30.1,20.5,95,6.7,8.0,4.23,0.283,769.0,567.85,0,1
India_HP_Mandi_2023,2023-09-02,31.72,76.93,1.5,62.800000000000004,29.5,22.0,98,5.9,10.0,3.55,0.287,769.0,557.47,0,1
India_HP_Mandi_2023,2023-09-03,31.72,76.93,2.6,62.800000000000004,30.1,22.4,98,5.4,9.0,3.98,0.283,769.0,548.54,0,1
India_HP_Mandi_2023,2023-09-04,31.72,76.93,0.8,62.800000000000004,31.1,20.8,95,6.5,3.0,4.38,0.259,769.0,541.0,0,1
India_HP_Mandi_2023,2023-09-05,31.72,76.93,3.7,62.800000000000004,31.2,20.1,93,8.2,3.0,4.44,0.262,769.0,531.11,0,1
India_HP_Mandi_2023,2023-09-06,31.72,76.93,0.0,62.800000000000004,32.7,18.7,90,7.4,0.0,4.67,0.225,769.0,522.6,0,1
India_HP_Mandi_2023,2023-09-07,31.72,76.93,0.0,62.800000000000004,32.6,18.2,94,7.2,0.0,4.94,0.206,769.0,513.04,0,1
India_HP_Mandi_2023,2023-09-08,31.72,76.93,1.0,62.800000000000004,30.1,19.8,92,6.4,2.0,4.21,0.197,769.0,504.82,0,1
India_HP_Mandi_2023,2023-09-09,31.72,76.93,0.1,62.800000000000004,30.2,20.2,93,5.1,1.0,4.1,0.199,769.0,494.45,0,1
India_HP_Mandi_2023,2023-09-10,31.72,76.93,0.6,62.800000000000004,30.1,21.5,95,8.0,4.0,4.16,0.187,769.0,486.53,0,1
India_HP_Mandi_2023,2023-09-11,31.72,76.93,0.0,62.800000000000004,30.7,22.2,94,4.6,0.0,4.2,0.181,769.0,478.73,0,1
India_HP_Mandi_2023,2023-09-12,31.72,76.93,0.8,62.800000000000004,30.8,22.6,94,5.9,5.0,4.08,0.174,769.0,469.98,0,1
India_HP_Shimla_2023,2023-08-13,31.1,77.17,21.6,27.4,21.7,17.6,100,12.9,23.0,1.82,0.51,1940.0,1.68,0,1
India_HP_Shimla_2023,2023-08-14,31.1,77.17,51.0,27.4,18.9,16.7,100,7.0,24.0,1.01,0.51,1940.0,1.65,0,1
India_HP_Shimla_2023,2023-08-15,31.1,77.17,1.2,27.4,22.7,15.6,100,12.4,8.0,3.8,0.494,1940.0,1.7,0,1
India_HP_Shimla_2023,2023-08-16,31.1,77.17,0.9,27.4,23.0,14.4,100,14.3,7.0,4.08,0.487,1940.0,1.78,0,1
India_HP_Shimla_2023,2023-08-17,31.1,77.17,2.1,27.4,22.5,14.9,100,16.3,8.0,3.9,0.48,1940.0,1.85,0,1
India_HP_Shimla_2023,2023-08-18,31.1,77.17,4.4,27.4,23.8,14.8,100,9.3,6.0,4.01,0.484,1940.0,1.77,0,1
India_HP_Shimla_2023,2023-08-19,31.1,77.17,12.9,27.4,23.3,15.9,97,9.4,4.0,3.32,0.495,1940.0,1.7,0,1
India_HP_Shimla_2023,2023-08-20,31.1,77.17,3.2,27.4,23.0,16.2,99,11.3,10.0,3.63,0.493,1940.0,1.63,0,1
India_HP_Shimla_2023,2023-08-21,31.1,77.17,2.2,27.4,23.1,17.1,100,13.9,11.0,3.68,0.488,1940.0,1.64,0,1
India_HP_Shimla_2023,2023-08-22,31.1,77.17,7.4,27.4,21.6,17.9,100,18.0,19.0,2.3,0.496,1940.0,1.59,0,1
India_HP_Shimla_2023,2023-08-23,31.1,77.17,34.3,27.4,20.2,17.5,99,8.2,22.0,1.26,0.506,1940.0,1.53,0,1
India_HP_Shimla_2023,2023-08-24,31.1,77.17,10.1,27.4,21.7,15.1,100,13.6,15.0,3.08,0.496,1940.0,1.58,0,1
India_HP_Shimla_2023,2023-08-25,31.1,77.17,2.0,27.4,22.9,14.7,100,13.4,11.0,4.09,0.476,1940.0,1.72,0,1
India_HP_Shimla_2023,2023-08-26,31.1,77.17,2.3,27.4,21.4,14.7,100,12.1,6.0,3.7,0.475,1940.0,1.67,0,1
India_HP_Shimla_2023,2023-08-27,31.1,77.17,0.9,27.4,21.3,12.8,100,15.1,6.0,3.97,0.466,1940.0,1.67,0,1
India_HP_Shimla_2023,2023-08-28,31.1,77.17,0.9,27.4,22.0,12.0,100,13.9,3.0,4.06,0.45,1940.0,1.59,0,1
India_HP_Shimla_2023,2023-08-29,31.1,77.17,0.0,27.4,22.7,11.9,97,14.8,0.0,4.42,0.435,1940.0,1.52,0,1
India_HP_Shimla_2023,2023-08-30,31.1,77.17,0.0,27.4,22.6,12.2,98,10.6,0.0,4.19,0.425,1940.0,1.44,0,1
India_HP_Shimla_2023,2023-08-31,31.1,77.17,1.3,27.4,22.9,12.8,98,11.4,5.0,3.99,0.422,1940.0,1.38,0,1
India_HP_Shimla_2023,2023-09-01,31.1,77.17,3.3,27.4,22.4,13.6,100,16.0,8.0,3.68,0.424,1940.0,1.31,0,1
India_HP_Shimla_2023,2023-09-02,31.1,77.17,1.9,27.4,22.4,16.2,100,16.4,12.0,3.4,0.427,1940.0,1.26,0,1
India_HP_Shimla_2023,2023-09-03,31.1,77.17,2.5,27.4,22.9,15.5,100,11.0,8.0,3.55,0.432,1940.0,1.22,0,1
India_HP_Shimla_2023,2023-09-04,31.1,77.17,1.2,27.4,23.7,14.0,100,10.0,6.0,3.98,0.429,1940.0,1.17,0,1
India_HP_Shimla_2023,2023-09-05,31.1,77.17,0.3,27.4,23.7,14.2,90,8.9,3.0,3.83,0.423,1940.0,1.13,0,1
India_HP_Shimla_2023,2023-09-06,31.1,77.17,1.7,27.4,24.3,13.8,90,6.6,3.0,4.04,0.421,1940.0,1.08,0,1
India_HP_Shimla_2023,2023-09-07,31.1,77.17,0.5,27.4,24.1,14.3,87,11.9,2.0,4.24,0.426,1940.0,1.06,0,1
India_HP_Shimla_2023,2023-09-08,31.1,77.17,8.1,27.4,22.5,14.6,98,9.1,5.0,3.74,0.424,1940.0,1.03,0,1
India_HP_Shimla_2023,2023-09-09,31.1,77.17,5.6,27.4,21.8,13.5,99,9.4,13.0,3.28,0.442,1940.0,0.99,0,1
India_HP_Shimla_2023,2023-09-10,31.1,77.17,3.5,27.4,21.6,13.9,100,8.3,12.0,3.17,0.464,1940.0,0.96,0,1
India_HP_Shimla_2023,2023-09-11,31.1,77.17,1.0,27.4,22.9,13.7,100,9.7,6.0,3.74,0.451,1940.0,0.94,0,1
India_HP_Kullu_2023,2023-08-14,31.95,77.1,54.8,68.0,23.0,19.0,99,6.4,22.0,1.83,0.507,1663.0,106.4,0,1
India_HP_Kullu_2023,2023-08-15,31.95,77.1,5.9,68.0,25.1,18.9,100,5.4,14.0,3.06,0.499,1663.0,107.39,0,1
India_HP_Kullu_2023,2023-08-16,31.95,77.1,0.9,68.0,24.8,18.9,95,5.7,5.0,4.3,0.476,1663.0,116.49,0,1
India_HP_Kullu_2023,2023-08-17,31.95,77.1,0.6,68.0,25.5,18.3,100,6.6,3.0,4.24,0.461,1663.0,123.17,0,1
India_HP_Kullu_2023,2023-08-18,31.95,77.1,5.8,68.0,26.5,17.5,100,6.4,7.0,4.69,0.459,1663.0,116.49,0,1
India_HP_Kullu_2023,2023-08-19,31.95,77.1,0.1,68.0,25.8,18.2,92,6.3,1.0,3.59,0.451,1663.0,114.35,0,1
India_HP_Kullu_2023,2023-08-20,31.95,77.1,0.8,68.0,26.6,19.1,94,7.1,7.0,4.14,0.432,1663.0,112.5,0,1
India_HP_Kullu_2023,2023-08-21,31.95,77.1,6.4,68.0,26.0,18.7,99,6.2,9.0,2.81,0.438,1663.0,113.82,0,1
India_HP_Kullu_2023,2023-08-22,31.95,77.1,7.9,68.0,25.3,20.4,100,5.6,17.0,2.54,0.483,1663.0,119.23,0,1
India_HP_Kullu_2023,2023-08-23,31.95,77.1,19.4,68.0,22.7,19.8,99,5.9,23.0,1.55,0.5,1663.0,124.03,0,1
India_HP_Kullu_2023,2023-08-24,31.95,77.1,48.8,68.0,23.3,19.3,99,4.5,17.0,2.31,0.499,1663.0,114.61,0,1
India_HP_Kullu_2023,2023-08-25,31.95,77.1,1.9,68.0,25.4,18.1,98,6.9,4.0,4.0,0.483,1663.0,111.72,0,1
India_HP_Kullu_2023,2023-08-26,31.95,77.1,0.9,68.0,23.4,17.0,98,6.9,4.0,2.57,0.472,1663.0,144.21,0,1
India_HP_Kullu_2023,2023-08-27,31.95,77.1,0.1,68.0,23.6,14.3,89,7.5,1.0,4.06,0.457,1663.0,130.52,0,1
India_HP_Kullu_2023,2023-08-28,31.95,77.1,0.4,68.0,23.8,15.5,93,7.0,2.0,4.03,0.441,1663.0,125.18,0,1
India_HP_Kullu_2023,2023-08-29,31.95,77.1,0.0,68.0,25.0,15.6,89,6.8,0.0,4.37,0.432,1663.0,122.59,0,1
India_HP_Kullu_2023,2023-08-30,31.95,77.1,0.5,68.0,26.0,14.1,94,5.9,3.0,4.79,0.421,1663.0,120.34,0,1
India_HP_Kullu_2023,2023-08-31,31.95,77.1,0.0,68.0,26.2,15.2,100,6.2,0.0,4.7,0.41,1663.0,118.67,0,1
India_HP_Kullu_2023,2023-09-01,31.95,77.1,3.9,68.0,25.5,15.3,97,4.6,9.0,3.49,0.405,1663.0,116.76,0,1
India_HP_Kullu_2023,2023-09-02,31.95,77.1,3.7,68.0,24.5,15.8,100,6.1,11.0,3.11,0.41,1663.0,114.88,0,1
India_HP_Kullu_2023,2023-09-03,31.95,77.1,0.7,68.0,26.0,16.5,100,6.4,6.0,3.91,0.402,1663.0,113.55,0,1
India_HP_Kullu_2023,2023-09-04,31.95,77.1,0.5,68.0,26.2,15.0,97,6.0,2.0,4.35,0.396,1663.0,111.98,0,1
India_HP_Kullu_2023,2023-09-05,31.95,77.1,0.4,68.0,26.1,14.9,77,6.6,3.0,4.41,0.382,1663.0,110.43,0,1
India_HP_Kullu_2023,2023-09-06,31.95,77.1,0.1,68.0,26.1,13.2,79,6.6,1.0,4.58,0.369,1663.0,109.15,0,1
India_HP_Kullu_2023,2023-09-07,31.95,77.1,0.0,68.0,26.2,16.1,77,7.1,0.0,4.68,0.358,1663.0,107.39,0,1
India_HP_Kullu_2023,2023-09-08,31.95,77.1,0.8,68.0,24.7,15.6,86,6.4,6.0,3.72,0.35,1663.0,105.91,0,1
India_HP_Kullu_2023,2023-09-09,31.95,77.1,0.7,68.0,25.1,14.0,95,6.1,2.0,3.79,0.344,1663.0,104.2,0,1
India_HP_Kullu_2023,2023-09-10,31.95,77.1,0.3,68.0,24.9,13.6,100,6.5,3.0,3.79,0.341,1663.0,102.51,0,1
India_HP_Kullu_2023,2023-09-11,31.95,77.1,0.2,68.0,25.6,17.1,97,6.1,2.0,3.88,0.348,1663.0,100.86,0,1
India_HP_Kullu_2023,2023-09-12,31.95,77.1,0.4,68.0,26.3,15.6,96,6.1,3.0,3.91,0.345,1663.0,99.23,0,1
India_Kerala_Landslide_2018,2018-08-15,9.55,76.62,117.9,195.2,23.6,22.3,100,23.9,24.0,0.58,0.512,45.0,7.34,0,1
India_Kerala_Landslide_2018,2018-08-16,9.55,76.62,81.4,195.2,25.0,22.2,100,18.1,24.0,1.12,0.513,45.0,8.68,0,1
India_Kerala_Landslide_2018,2018-08-17,9.55,76.62,41.0,195.2,25.6,22.1,100,18.4,24.0,1.72,0.509,45.0,8.16,0,1
India_Kerala_Landslide_2018,2018-08-18,9.55,76.62,34.3,195.2,26.1,22.6,100,19.0,24.0,1.86,0.511,45.0,7.49,0,1
India_Kerala_Landslide_2018,2018-08-19,9.55,76.62,21.6,195.2,26.4,22.6,100,20.7,23.0,2.2,0.505,45.0,6.96,0,1
India_Kerala_Landslide_2018,2018-08-20,9.55,76.62,7.6,195.2,28.2,22.6,100,18.9,19.0,2.76,0.506,45.0,6.45,0,1
India_Kerala_Landslide_2018,2018-08-21,9.55,76.62,5.2,195.2,29.1,22.1,100,14.2,15.0,3.49,0.501,45.0,5.97,0,1
India_Kerala_Landslide_2018,2018-08-22,9.55,76.62,3.1,195.2,29.1,22.2,99,19.1,11.0,4.3,0.493,45.0,5.52,0,1
India_Kerala_Landslide_2018,2018-08-23,9.55,76.62,1.4,195.2,29.0,22.8,99,18.9,7.0,3.88,0.481,45.0,5.1,0,1
India_Kerala_Landslide_2018,2018-08-24,9.55,76.62,0.8,195.2,28.9,23.6,97,16.1,3.0,3.6,0.472,45.0,4.73,0,1
India_Kerala_Landslide_2018,2018-08-25,9.55,76.62,1.0,195.2,29.2,22.8,98,18.0,6.0,3.99,0.464,45.0,4.41,0,1
India_Kerala_Landslide_2018,2018-08-26,9.55,76.62,6.5,195.2,28.5,23.0,98,15.7,14.0,3.23,0.467,45.0,4.11,0,1
India_Kerala_Landslide_2018,2018-08-27,9.55,76.62,12.9,195.2,27.0,23.1,98,17.4,23.0,2.8,0.486,45.0,3.91,0,1
India_Kerala_Landslide_2018,2018-08-28,9.55,76.62,7.0,195.2,28.2,22.6,100,14.3,20.0,2.61,0.493,45.0,3.73,0,1
India_Kerala_Landslide_2018,2018-08-29,9.55,76.62,4.0,195.2,28.2,22.8,99,18.1,15.0,3.32,0.499,45.0,3.62,0,1
India_Kerala_Landslide_2018,2018-08-30,9.55,76.62,2.3,195.2,27.5,22.9,100,14.9,14.0,3.04,0.488,45.0,3.44,0,1
India_Kerala_Landslide_2018,2018-08-31,9.55,76.62,2.7,195.2,28.2,22.9,98,14.1,14.0,3.03,0.493,45.0,3.24,0,1
India_Kerala_Landslide_2018,2018-09-01,9.55,76.62,1.8,195.2,28.6,22.4,100,14.6,10.0,3.75,0.491,45.0,3.12,0,1
India_Kerala_Landslide_2018,2018-09-02,9.55,76.62,1.9,195.2,29.0,22.5,100,14.2,10.0,3.77,0.482,45.0,2.95,0,1
India_Kerala_Landslide_2018,2018-09-03,9.55,76.62,0.9,195.2,29.5,22.8,99,15.1,8.0,4.14,0.48,45.0,2.78,0,1
India_Kerala_Landslide_2018,2018-09-04,9.55,76.62,0.0,195.2,29.7,23.0,99,15.1,0.0,4.85,0.465,45.0,2.62,0,1
India_Kerala_Landslide_2018,2018-09-05,9.55,76.62,0.9,195.2,29.1,22.8,99,14.1,6.0,4.38,0.457,45.0,2.47,0,1
India_Kerala_Landslide_2018,2018-09-06,9.55,76.62,0.6,195.2,29.2,22.5,99,15.8,5.0,4.34,0.45,45.0,2.33,0,1
India_Kerala_Landslide_2018,2018-09-07,9.55,76.62,1.5,195.2,29.4,22.4,99,16.6,10.0,4.51,0.449,45.0,2.22,0,1
India_Kerala_Landslide_2018,2018-09-08,9.55,76.62,1.0,195.2,29.9,22.4,99,15.9,8.0,4.55,0.442,45.0,2.11,0,1
India_Kerala_Landslide_2018,2018-09-09,9.55,76.62,0.0,195.2,30.6,22.6,99,14.1,0.0,4.92,0.427,45.0,1.99,0,1
India_Kerala_Landslide_2018,2018-09-10,9.55,76.62,0.0,195.2,30.5,23.0,99,13.4,0.0,4.55,0.412,45.0,1.88,0,1
India_Kerala_Landslide_2018,2018-09-11,9.55,76.62,0.0,195.2,31.1,23.5,95,13.4,0.0,4.76,0.398,45.0,1.78,0,1
India_Kerala_Landslide_2018,2018-09-12,9.55,76.62,0.0,195.2,31.5,23.4,96,14.5,0.0,4.97,0.388,45.0,1.69,0,1
India_Kerala_Landslide_2018,2018-09-13,9.55,76.62,0.5,195.2,29.8,23.6,98,14.1,5.0,4.0,0.379,45.0,1.59,0,1
India_Kerala_Munnar_2021,2021-10-16,10.09,77.06,45.6,110.6,19.5,16.9,100,14.5,23.0,1.4,0.424,1485.0,23.43,0,1
India_Kerala_Munnar_2021,2021-10-17,10.09,77.06,55.1,110.6,18.6,17.0,100,14.4,24.0,1.5,0.429,1485.0,23.66,0,1
India_Kerala_Munnar_2021,2021-10-18,10.09,77.06,11.0,110.6,18.6,16.4,100,16.0,18.0,2.12,0.426,1485.0,21.8,0,1
India_Kerala_Munnar_2021,2021-10-19,10.09,77.06,11.4,110.6,21.7,15.9,100,8.9,8.0,2.69,0.418,1485.0,19.94,0,1
India_Kerala_Munnar_2021,2021-10-20,10.09,77.06,28.3,110.6,22.1,15.8,100,6.6,12.0,2.71,0.42,1485.0,19.51,0,1
India_Kerala_Munnar_2021,2021-10-21,10.09,77.06,9.7,110.6,22.1,15.8,98,6.4,10.0,3.26,0.419,1485.0,20.04,0,1
India_Kerala_Munnar_2021,2021-10-22,10.09,77.06,1.6,110.6,23.3,15.0,99,8.3,6.0,3.83,0.406,1485.0,19.7,0,1
India_Kerala_Munnar_2021,2021-10-23,10.09,77.06,16.9,110.6,21.0,15.4,99,10.2,11.0,2.8,0.408,1485.0,19.04,0,1
India_Kerala_Munnar_2021,2021-10-24,10.09,77.06,16.0,110.6,21.0,14.7,100,7.9,10.0,3.14,0.417,1485.0,18.95,0,1
India_Kerala_Munnar_2021,2021-10-25,10.09,77.06,12.8,110.6,21.6,14.9,97,5.9,10.0,2.82,0.414,1485.0,19.04,0,1
India_Kerala_Munnar_2021,2021-10-26,10.09,77.06,32.4,110.6,20.5,14.8,100,5.5,12.0,2.63,0.414,1485.0,19.8,0,1
India_Kerala_Munnar_2021,2021-10-27,10.09,77.06,46.8,110.6,21.4,15.9,100,5.1,18.0,2.63,0.425,1485.0,19.8,0,1
India_Kerala_Munnar_2021,2021-10-28,10.09,77.06,32.7,110.6,21.4,15.1,99,6.5,14.0,2.63,0.424,1485.0,19.99,0,1
India_Kerala_Munnar_2021,2021-10-29,10.09,77.06,11.9,110.6,20.2,14.8,99,7.1,14.0,2.06,0.42,1485.0,19.28,0,1
India_Kerala_Munnar_2021,2021-10-30,10.09,77.06,7.3,110.6,21.4,15.5,99,5.0,15.0,2.44,0.419,1485.0,18.54,0,1
India_Kerala_Munnar_2021,2021-10-31,10.09,77.06,24.1,110.6,20.8,16.2,100,4.3,13.0,1.74,0.421,1485.0,18.41,0,1
India_Kerala_Munnar_2021,2021-11-01,10.09,77.06,34.2,110.6,19.8,16.1,100,6.2,14.0,1.8,0.423,1485.0,19.18,0,1
India_Kerala_Munnar_2021,2021-11-02,10.09,77.06,3.4,110.6,22.4,15.8,99,10.5,10.0,3.06,0.417,1485.0,20.09,0,1
India_Kerala_Munnar_2021,2021-11-03,10.09,77.06,18.0,110.6,21.0,16.0,100,8.4,13.0,1.84,0.422,1485.0,20.18,0,1
India_Kerala_Munnar_2021,2021-11-04,10.09,77.06,4.2,110.6,20.9,15.5,100,7.8,17.0,1.97,0.421,1485.0,19.84,0,1
India_Kerala_Munnar_2021,2021-11-05,10.09,77.06,20.6,110.6,19.4,15.8,100,9.9,21.0,1.81,0.423,1485.0,19.75,0,1
India_Kerala_Munnar_2021,2021-11-06,10.09,77.06,7.2,110.6,21.1,14.5,100,11.2,8.0,2.69,0.414,1485.0,18.86,0,1
India_Kerala_Munnar_2021,2021-11-07,10.09,77.06,7.3,110.6,19.2,15.6,100,9.8,16.0,1.62,0.41,1485.0,17.97,0,1
India_Kerala_Munnar_2021,2021-11-08,10.09,77.06,25.4,110.6,18.6,15.8,99,6.3,23.0,1.08,0.422,1485.0,18.5,0,1
India_Kerala_Munnar_2021,2021-11-09,10.09,77.06,8.4,110.6,19.1,15.2,99,7.8,19.0,1.32,0.421,1485.0,20.18,0,1
India_Kerala_Munnar_2021,2021-11-10,10.09,77.06,18.4,110.6,19.5,14.9,100,6.8,18.0,1.34,0.422,1485.0,20.83,0,1
India_Kerala_Munnar_2021,2021-11-11,10.09,77.06,2.5,110.6,20.2,14.9,100,12.7,9.0,2.52,0.41,1485.0,20.13,0,1
India_Kerala_Munnar_2021,2021-11-12,10.09,77.06,17.0,110.6,17.8,16.0,100,14.9,20.0,1.15,0.422,1485.0,19.09,0,1
India_Kerala_Munnar_2021,2021-11-13,10.09,77.06,28.9,110.6,19.0,15.6,100,12.4,15.0,2.15,0.425,1485.0,18.28,0,1
India_Kerala_Munnar_2021,2021-11-14,10.09,77.06,90.7,110.6,17.5,16.1,100,15.0,24.0,0.8,0.43,1485.0,18.1,0,1
India_Kerala_Wayanad_2019,2019-08-08,11.61,76.08,62.2,141.9,22.4,19.5,100,17.4,24.0,1.46,0.51,755.0,10.14,0,1
India_Kerala_Wayanad_2019,2019-08-09,11.61,76.08,46.3,141.9,22.3,19.4,100,13.5,24.0,1.35,0.511,755.0,10.64,0,1
India_Kerala_Wayanad_2019,2019-08-10,11.61,76.08,52.7,141.9,22.6,19.1,100,11.8,24.0,1.19,0.512,755.0,10.94,0,1
India_Kerala_Wayanad_2019,2019-08-11,11.61,76.08,12.9,141.9,24.2,19.0,100,15.2,20.0,3.06,0.506,755.0,7.15,0,1
India_Kerala_Wayanad_2019,2019-08-12,11.61,76.08,11.5,141.9,24.0,18.9,100,12.2,23.0,2.59,0.505,755.0,6.05,0,1
India_Kerala_Wayanad_2019,2019-08-13,11.61,76.08,38.4,141.9,23.2,19.2,100,12.5,24.0,1.54,0.513,755.0,7.09,0,1
India_Kerala_Wayanad_2019,2019-08-14,11.61,76.08,42.1,141.9,21.9,19.4,100,14.1,24.0,0.92,0.51,755.0,7.26,0,1
India_Kerala_Wayanad_2019,2019-08-15,11.61,76.08,15.6,141.9,24.1,19.5,100,9.0,18.0,2.49,0.506,755.0,6.13,0,1
India_Kerala_Wayanad_2019,2019-08-16,11.61,76.08,17.3,141.9,23.5,19.3,100,9.0,14.0,2.19,0.501,755.0,7.26,0,1
India_Kerala_Wayanad_2019,2019-08-17,11.61,76.08,9.6,141.9,23.1,19.2,100,6.0,21.0,1.49,0.507,755.0,6.24,0,1
India_Kerala_Wayanad_2019,2019-08-18,11.61,76.08,9.9,141.9,23.0,19.6,100,6.5,18.0,1.48,0.504,755.0,5.31,0,1
India_Kerala_Wayanad_2019,2019-08-19,11.61,76.08,7.2,141.9,27.8,19.4,100,10.2,8.0,3.12,0.496,755.0,4.97,0,1
India_Kerala_Wayanad_2019,2019-08-20,11.61,76.08,13.2,141.9,23.9,20.0,100,8.2,14.0,2.15,0.503,755.0,4.62,0,1
India_Kerala_Wayanad_2019,2019-08-21,11.61,76.08,19.0,141.9,22.9,20.0,100,7.9,17.0,1.52,0.504,755.0,4.6,0,1
India_Kerala_Wayanad_2019,2019-08-22,11.61,76.08,9.2,141.9,23.0,19.6,100,10.1,24.0,1.44,0.509,755.0,4.78,0,1
India_Kerala_Wayanad_2019,2019-08-23,11.61,76.08,3.2,141.9,23.2,19.2,100,9.9,19.0,2.13,0.5,755.0,4.48,0,1
India_Kerala_Wayanad_2019,2019-08-24,11.61,76.08,9.0,141.9,22.1,19.4,100,10.2,19.0,1.33,0.502,755.0,4.25,0,1
India_Kerala_Wayanad_2019,2019-08-25,11.61,76.08,53.0,141.9,22.1,19.5,100,10.5,23.0,1.04,0.509,755.0,4.47,0,1
India_Kerala_Wayanad_2019,2019-08-26,11.61,76.08,22.6,141.9,23.1,19.2,100,14.9,24.0,2.04,0.508,755.0,5.01,0,1
India_Kerala_Wayanad_2019,2019-08-27,11.61,76.08,19.2,141.9,22.8,19.5,100,15.3,20.0,2.06,0.506,755.0,5.46,0,1
India_Kerala_Wayanad_2019,2019-08-28,11.61,76.08,9.9,141.9,23.4,19.8,100,12.1,21.0,2.36,0.507,755.0,5.08,0,1
India_Kerala_Wayanad_2019,2019-08-29,11.61,76.08,13.2,141.9,25.0,20.1,100,11.9,23.0,2.95,0.505,755.0,4.56,0,1
India_Kerala_Wayanad_2019,2019-08-30,11.61,76.08,6.1,141.9,24.2,19.8,100,13.7,19.0,2.84,0.506,755.0,4.22,0,1
India_Kerala_Wayanad_2019,2019-08-31,11.61,76.08,10.6,141.9,23.7,19.7,100,13.0,19.0,2.63,0.5,755.0,3.99,0,1
India_Kerala_Wayanad_2019,2019-09-01,11.61,76.08,17.7,141.9,22.7,19.5,100,11.5,22.0,1.66,0.507,755.0,4.97,0,1
India_Kerala_Wayanad_2019,2019-09-02,11.61,76.08,10.5,141.9,23.2,19.6,100,14.0,24.0,2.01,0.51,755.0,5.27,0,1
India_Kerala_Wayanad_2019,2019-09-03,11.61,76.08,17.2,141.9,22.8,19.6,100,11.8,24.0,1.8,0.505,755.0,5.0,0,1
India_Kerala_Wayanad_2019,2019-09-04,11.61,76.08,20.0,141.9,22.9,19.6,100,15.3,24.0,2.17,0.512,755.0,5.1,0,1
India_Kerala_Wayanad_2019,2019-09-05,11.61,76.08,17.7,141.9,23.0,19.6,100,14.8,24.0,2.32,0.511,755.0,4.71,0,1
India_Kerala_Wayanad_2019,2019-09-06,11.61,76.08,10.5,141.9,23.5,19.6,100,15.0,23.0,2.78,0.51,755.0,4.3,0,1
India_Raigad_MH_2021,2021-07-22,18.51,73.31,57.0,388.6,26.2,24.2,96,12.7,24.0,0.87,0.509,68.0,10.8,0,1
India_Raigad_MH_2021,2021-07-23,18.51,73.31,73.7,388.6,24.7,22.8,99,9.2,24.0,0.73,0.51,68.0,10.94,0,1
India_Raigad_MH_2021,2021-07-24,18.51,73.31,32.1,388.6,27.7,23.1,98,15.8,24.0,2.32,0.51,68.0,10.46,0,1
India_Raigad_MH_2021,2021-07-25,18.51,73.31,25.1,388.6,28.2,24.3,97,12.1,24.0,2.01,0.507,68.0,9.84,0,1
India_Raigad_MH_2021,2021-07-26,18.51,73.31,25.1,388.6,27.9,24.2,97,15.0,24.0,2.34,0.512,68.0,9.45,0,1
India_Raigad_MH_2021,2021-07-27,18.51,73.31,28.7,388.6,27.3,24.0,98,16.1,24.0,2.65,0.509,68.0,9.07,0,1
India_Raigad_MH_2021,2021-07-28,18.51,73.31,32.9,388.6,27.8,24.2,96,17.1,24.0,2.25,0.509,68.0,8.59,0,1
